tool,title,body,stackoverflow_answer,explanation,explanation_words,faithfulness_supporting_facts,faithfulness_fact_score,faithfulness_fact_score_fuzzy,dox_score,fact_score,fact_score_fuzzy,supporting_facts,supporting_facts_labels,supported_facts_labels,prompt_tokens,rag_context_tokens,output_tokens,processed_extra_questions_count,extra_questions
GenAI,Squeak or Pharo for the beginning Smalltalker?,"<p>I am a Rubyist that is just starting to dabble in Smalltalk and am trying to chose an implementation to experiment with. It seems like Squeak or Pharo would be a good choice, but I'm having trouble finding current information to help decide which one would be better. Much of what I find via Google searches is from a couple of years ago and may no longer be relevant.</p>

<p>Is there a clear favorite these days? If not, what are the pros and cons of each?</p>
","<p>To certain extent, it is a matter of personal taste. Pharo is fork of Squeak intended make it more modern version of Smalltalk, sometimes at expense of not sticking to backward compatibility to Squeak. </p>

<p>Pharo being a fork, also means that they share much in common, from VM to huge parts of class library. Many add on packages work with both of them, and some are developed with Squeak as primary dev platform and I guess a slightly larger number of them are developed in Pharo (Seaside, Pier, etc). Both variants have free intro books: Squeak by Example, and Pharo by Example, but Pharo one seems more up to date.</p>

<p>Personally I prefer Pharo since it gives me cleaner and more modern feeling. </p>
"," Squeak and Pharo are two popular open-source implementations of the Smalltalk programming language. Both have their merits and have active communities, making them suitable choices for a beginner Smalltalker. Let's discuss the current state of each and their respective pros and cons to help you make an informed decision.

Squeak:
Squeak is the older and more mature of the two, with a longer history. It was initially released in 1998 and has a large user base. It is known for its cross-platform compatibility, with images available for Windows, MacOS, Linux, and other platforms. Squeak has a rich library of pre-built objects and images, making it easier to get started.

Pros:
1. Mature and stable: Squeak has been around for a long time, and its community has had ample time to develop various applications and libraries.
2. Cross-platform compatibility: Squeak runs on a variety of platforms, enabling developers to use it on their preferred operating system.
3. Wide range of educational resources: Squeak has been used for teaching programming for years, and there are abundant resources available for beginners.

Cons:
1. Performance: Squeak can be slower than Pharo due to its older codebase.
2. Limited development tools: Squeak's development tools may not be as extensive as Pharo's, which could make some tasks more challenging.

Pharo:
Pharo was forked from Squeak in 2008 with the goal of focusing on performance and providing a cleaner, more modular codebase. It is known for its superior performance and modern development tools.

Pros:
1. Performance: Pharo is faster than Squeak due to its optimized codebase and modern JIT compiler.
2. Modern development tools: Pharo comes with advanced development tools, such as a modern IDE, Git integration, and better support for refact",272,,,,,0.08333333333333333,0.5547941263504781,1,"['The Pharo project started in March 2008 as a fork of Squeak ( a modern implementation of Smalltalk-80 ) , and the first 1.0 beta version was released on July 31 , 2009 .']","['Pharo :   Pharo was forked from Squeak in 2008 with the goal of focusing on performance and providing a cleaner , more modular codebase .']",154,1438,382,0,[]
GenAI,Smalltalk - Is it possible to add a string to a String instance via a method?,"<p>Smalltalk - Is it possible to add a string to a String instance via a method?</p>

<p>Essentially I'd like something along the lines of:</p>

<pre><code>renderThisOn: aString

aString append: 'whatever text I want'
</code></pre>

<p>Essentially I'd like a String instance (ByteString, etc) to behave like the ""html"" object in Seaside. I pass it on as an argument to multiple methods, each adding some information to it.</p>
","<p>From a practical viewpoint the answer would be no, it is not possible to change the size of a String. You can modify the characters of the String though:</p>

<pre><code>a := 'abc'.
a at: 2 put: $x.
a = 'axc' ""true""
</code></pre>

<p>Therefore, when you concatenate two strings you get a third one, while the others two remain unchanged</p>

<pre><code>s := 'abc'.
t := 'def'.
u := s , t.
s = 'abc'. ""true""
t = 'def'. ""true""
</code></pre>

<p>Having said this, there is actually a way to do grow (or shrink) a String. The idea is to use <code>become:</code> (or <code>becomeForward:</code>). This message will replace all references to the receiver with references to the argument. In your case:</p>

<pre><code>s := 'abc'.
t := 'def'.
assoc := s -&gt; 3 ""referene to s""
s become: s , t.
s = 'abcdef'. ""true""
assoc key == s ""true""
</code></pre>

<p>The reason why I started my answer by saying that you cannot change the string's size is because in the vast majority of cases the use of <code>become:</code> is overkilling and the recommended practice is to review the code and eliminate the need for modifying the structure of an object.</p>
"," In Smalltalk, you can define methods to add a string to an existing String instance. However, the syntax and method name may differ depending on the specific Smalltalk implementation or framework you are using.

In Pharo Smalltalk, for instance, you can use the `,` or `add:` message to add a string to an existing String instance. Here's an example:

```smalltalk
Object subclass: #MyStringInstance
    instanceVariableNames: 'myString'
    classVariableNames: ''
    poolDictionaries: ''
    category: 'MyStringInstance'

MyStringInstance class >> newWithString: aString
    ^ new: self new initialize: aString.

MyStringInstance class >> >> >> aString1 aString2
    ^ (self new: aString1) add: aString2.

MyStringInstance >> initialize: aString
    myString := aString.

MyStringInstance >> add: aString
    myString := myString, aString.
    ^ myString.

MyStringInstance >> renderThisOn: aString
    ^ aString, myString.

| myStringInstance originalString |
myStringInstance := MyStringInstance newWithString: 'Hello, '.
originalString := 'world!'.
myStringInstance renderThisOn: originalString.
Transcript show: myStringInstance.

Transcript show: 'Output: ', myStringInstance renderThisOn: originalString.
```

In this example, we define a `MyStringInstance` class that behaves similar to the `html` object in Seaside. The `MyStringInstance` class",181,,,,,0.0,0.5726929755799003,0,[],[],163,1445,327,0,[]
GenAI,Check if an object is an instance of a given class or of a subclass of it,"<p>Is there an easy way to do this in Smalltalk? I'm 80% sure that there is some method but can't find it anywhere.</p>

<p>I know that I can use</p>

<pre><code>(instance class = SomeClass) ifTrue:
</code></pre>

<p>And I know that I can use <code>superclass</code> etc... but I hope that there is something built in :)</p>
","<p>To test whether anObject is instance of aClass:</p>

<pre><code>(anObject isMemberOf: aClass)
</code></pre>

<p>To test whether it is an instance of aClass or one of it subclasses:</p>

<pre><code>(anObject isKindOf: aClass)
</code></pre>
"," In Smalltalk, you can use the `isKindOf:` message to check if an object is an instance of a given class or any of its subclasses. Here's how you can use it:

```smalltalk
| anObject SomeClass |
anObject := SomeClass new.  ""Create an instance of SomeClass""

| isSubclassOrSame |
isSubclassOrSame := anObject class = SomeClass ifTrue: [ true ] ifFalse: [ anObject class isKindOf: SomeClass ].

Transcript show: (isSubclassOrSame ifTrue: ['It is an instance of SomeClass or a subclass of it.'] ifFalse: ['It is not an instance of SomeClass or a subclass of it.']); cr.
```

In the example above, `isSubclassOrSame` is assigned the result of either `anObject class = SomeClass` or `anObject class isKindOf: SomeClass`. The first condition checks if `anObject` is an exact instance of `SomeClass`, while the second condition checks if `anObject` is an instance of `SomeClass` or any of its subclasses.

You can also use `isMemberOf:` instead of `isKindOf:` to check if an object is a member of a given class, but it doesn't include checking for subclasses.

Using the `isKindOf:` method makes your code more flexible and maintainable, as it allows you to check for multiple subclasses with a single",186,,,,,0.25,0.6339829829880521,1,['Here are a few other messages that might be useful to build development tools : isKindOf : aClass returns true if the receiver is instance of aClass or of one of its superclasses .'],"['In Smalltalk , you can use the ` isKindOf : ` message to check if an object is an instance of a given class or any of its subclasses .']",145,1457,303,0,[]
GenAI,How to print an integer to transcript,"<p>I've tried the code</p>

<pre><code>|myNum|
myNum := SmallInteger new: 0.
Transcript show: (myNum printString).
</code></pre>

<p>, but Pharo crashes upon running this code.</p>
","<p>You can't create a SmallInteger using <code>new:</code>. You already have the number you want to print. It's already a SmallInteger. Just use it like such:</p>

<pre><code>Transcript show: 0 printString
</code></pre>
"," The issue with the provided code is that the `Transcript show:` message expects a Message or a String as an argument, but in the code example, an Integer `myNum` is being passed instead. To print an Integer to the Transcript in Pharo, you should convert the Integer to a String first, as shown below:

<pre><code>|myNum|
myNum := SmallInteger new: 0.
Transcript show: (myNum printString).
</code></pre>

Here, the `printString` message is a class method of the Object class that returns a String representation of the receiver. By calling `myNum printString` and passing its result as an argument to `Transcript show:`, the code will print",99,,,,,0.25,0.5766455204789609,1,['In fact this sends the message printString to the returned object .'],"['Here , the ` printString ` message is a class method of the Object class that returns a String representation of the receiver .']",95,1497,150,0,[]
GenAI,Regex: Matching all words in a phrase,"<p>Is this possible?</p>

<p>For a sentence such as <code>hello how are you</code>, I'd like my regular expression to return <code>hello</code> <code>how</code> <code>are</code> <code>you</code>. It only ever returns just <code>hello</code> and not the other words.</p>

<p>My Regex: </p>

<pre><code>[A-Za-z]*
</code></pre>

<p>Any help is greatly appreciated. Thanks!
If it matters, I'm using Pharo Smalltalk. I've been testing in <a href=""/questions/tagged/c%23"" class=""post-tag"" title=""show questions tagged &#39;c#&#39;"" rel=""tag"">c#</a> too.</p>
","<p>If you only need split the sentence by spaces this can be done using <code>string.Split()</code> method:</p>

<pre><code>var s = ""hello how are you"";
var words = s.Split();
</code></pre>

<p>If you want to use regular expressions:</p>

<pre><code>var s = ""hello how are you"";
var regex = ""\\w+"";
var words = Regex.Matches(s, regex).Cast&lt;Match&gt;().Select(m =&gt; m.Value);
</code></pre>
"," To match all words in a phrase using regex, you need to modify your current regex pattern to include word boundaries. This will ensure that you match complete words and not just any sequence of letters.

In your current regex pattern `[A-Za-z]*`, you are only matching any sequence of one or more letters. To match complete words, you need to use a regex pattern with word boundaries.

Here's an updated regex pattern that should match all words in a phrase:

```regex
\b[A-Za-z]+\b
```

Let me explain this pattern:

- `\b` is a word boundary. It matches a position where a word character is not preceded or followed by a word character (i.e., a position between a word character and a non-word character or vice versa).
- `[A-Za-z]+` matches one or more consecutive word characters.
- `\b` again matches another word boundary.

So, this pattern will match complete words. In your example sentence ""hello how are you"", it will return ""hello"", ""how"", and ""you"".

Here's a Pharo Smalltalk code snippet to test this pattern:

```smalltalk
| input regex match |
input := 'hello how are you'.
regex := '\\b[A-Za-z]+\\b'.
match := String new regularExpressions: regex on: input.
match ifNotNil",182,,,,,0.0,0.555442642704599,0,[],[],213,1379,270,0,[]
GenAI,What is the difference between self and yourself in Smalltalk?,"<p>In Smalltalk, there are two terms often found within a method body: <code>self</code> and <code>yourself</code>.</p>

<p>What is the difference between them?</p>
","<p>The reserved word <code>self</code> is a pseudo variable (you cannot assign to it) that refers to the current receiver of the method where it is used. On the other side <code>yourself</code> is a message you can send to any object to get that very same object.</p>

<p>The implementation of <code>yourself</code> is</p>

<pre><code>yourself
    ^self
</code></pre>

<p>meaning that the message <code>yourself</code> will behave as I just explained.</p>

<p>The reason why <code>yourself</code> exists is to support message cascading, where you put it as the last message to make sure the resulting expression will answer with the receiver:</p>

<pre><code>^receiver
   msg1;
   msg2;
   yourself
</code></pre>

<p>If <code>msg2</code> might answer with something different from the <code>receiver</code> you can append the <code>yourself</code> message to ignore that answer and return <code>receiver</code> instead. Of course you could have achieved the same result by writing:</p>

<pre><code>receiver
   msg1;
   msg2.
^receiver
</code></pre>

<p>Because of the simplicity of these two examples, it might be hard to understand what the advantage would be. However, consider that <code>receiver</code> is not a variable but a complex expression, something like.</p>

<pre><code>^(self msg: arg1 arg: arg2)
   msg1;
   msg2;
   yourself.
</code></pre>

<p>Without using <code>yourself</code> you would have to add a temporary to save the value of the receiver to achieve the same:</p>

<pre><code>| answer |
answer := self msg: arg1 arg: arg2.
answer
   msg1;
   msg2.
^answer
</code></pre>

<p>which is a little bit more verbose.</p>

<p>To summarize, <code>self</code> is a reserved word that refers to the current receiver and <code>yourself</code> is just a regular method that is there just for convenience.</p>
"," In Smalltalk, both `self` and `yourself` refer to the receiver of a message in a method or a block. However, they are used in different contexts.

`self` is the default receiver of a message in a method. It refers to the object that the message is being sent to. For instance, if we have a class `Point` with an instance variable `x` and a method `add: y`, the `add:` method will receive `self` as the receiver, and `self x` will refer to the x-coordinate of the receiving point object.

```smalltalk
Object subclass: #Point
    instanceVariableNames: 'x'
    classVariableNames: ''
    poolDictionaries: ''
    category: 'Point'

Point >> new: x
    ^ self",119,,,,,0.25,0.6497813743011864,1,['* self always refers to the receiver of the currently executing method .'],['` self ` is the default receiver of a message in a method .'],91,1508,165,0,[]
GenAI,Smalltalk initialization variables,"<p>In languages like Java and C++ we give parameters to constructors.</p>

<p>How do you do this in Pharo Smalltalk?</p>

<p>I want something like </p>

<pre><code>|aColor|
aColor = Color new 'red'.
</code></pre>

<p>Or is this bad practice and should I always do</p>

<pre><code>|aColor|
aColor = Color new.
aColor name:= red.d
</code></pre>
","<p>The short answer is that you can do pretty much the same in Smalltalk. From the calling code it would look like:</p>

<pre><code>aColor := Color named: 'Red'.
</code></pre>

<p>The long answer is that in Smalltalk you don't have constructors, at least not in the sense that you have a special message named after the class. What you do in Smalltalk is defining class-side messages (i.e. messages understood by the class, not the instance[*]) where you can instantiate and configure your instances. Assuming that your <code>Color</code> class has a <code>name</code> instance variable and a setter for it, the <code>#named:</code> method would be implemented like:</p>

<pre><code>(class) Color&gt;&gt;named: aName
| color |
color := self new.
color name: aName.
^color.
</code></pre>

<p>Some things to note:</p>

<ul>
<li>We are using the <code>#new</code> message sent to the class to create a new instance. You can think of the <code>#new</code> message as the primitive way for creating objects (hint: you can browse the implementors of the <code>#new</code> message to see how it is implemented).</li>
<li>We can define as many class methods as we want to create new 'configured' instances (e.g. <code>Color fromHexa:</code>) or return pre-created ones (e.g. <code>Color blue</code>).</li>
<li>You can still create an uninitialized instance by doing <code>Color new</code>. If you want to forbid that behavior then you must override the <code>#new</code> class message.</li>
</ul>

<p>There are many good books that you can read about Smalltalk basics at <a href=""http://stephane.ducasse.free.fr/FreeBooks.html"">Stef's Free Online Smalltalk Books</a></p>

<p>[*] This is quite natural due to the orthogonal nature on Smalltalk, since everything (including classes) is an object. If you are interested check Chapter 13 of <a href=""http://pharobyexample.org/"">Pharo by Example</a> or any other reference to classes and metaclasses in Smalltalk.</p>

<p>HTH</p>
"," In Pharo Smalltalk, you don't have initialization lists or parameters for constructors like in Java or C++. Instead, Smalltalk objects are initialized through class methods that return new instances. To set up instance variables during initialization, you can define class methods named `new:` or `new:with:` and use them to set up the instance variables.

Let's examine how you can achieve the desired behavior using the Smalltalk idiom:

```smalltalk
Object subclass: #MyColor
    instanceVariableNames: 'colorName'
    classVariableNames: ''
    poolDictionaries: ''
    category: 'MyColor'

MyColor >> new: aColorName
    ^ self new initialize: [ :anObject |
        anObject color: (Color new: aColorName).
        anObject colorName: aColorName ].

MyColor >> color: aColor
    color := aColor.

MyColor >> colorName: aColorName
    colorName := aColorName.

Object >> initialize: aBlock",146,,,,,0.0,0.6155113394512266,0,[],[],137,1451,208,0,[]
GenAI,For loop for array in Pharo Smalltalk,"<p>I'm trying to make an array with random numbers (just 0 or 1), but when I run it, it just prints this:  End of statement list encountered -></p>

<p>This is my code:</p>

<pre><code>GenList
 | lista |
  lista := Array new: 31.
  1 to: 30 do: [ :i | lista at: i put: 2 atRandom - 1]
  ^lista
</code></pre>

<p>What can I do?</p>
","<h1>Some interesting things to consider:</h1>

<hr>

<p><em>1. The method selector doesn't start with a lowercase letter</em></p>

<hr>

<p>It is a tradition for selectors to start with a lowercase letter. In this sense, <code>genLista</code> would be more correct than <code>GenLista</code>.</p>

<hr>

<p><em>2. The method selector includes the abbreviated word 'gen'</em></p>

<hr>

<p>For instance, <code>genLista</code> could be renamed to <code>genereLista</code> o <code>listaAlAzar</code> (if you decide to use Spanish)</p>

<hr>

<p><em>3. The <code>Array</code> named <code>lista</code> has 31 elements, not 30</em></p>

<hr>

<p>The result of <code>Array new: 31</code> is an array of 31 elements. However, the code below it only fills 30 of them, leaving the last one uninitialized (i.e., <code>nil</code>). Possible solution: <code>lista := Array new: 30</code>.</p>

<hr>

<p><em>4. A dot is missing causing a compilation error</em></p>

<hr>

<p>The code</p>

<pre><code>  1 to: 30 do: [ :i | lista at: i put: 2 atRandom - 1]
  ^lista
</code></pre>

<p>does not compile because there is no dot indicating the separation between the two sentences. Note that the error happens at compilation time (i.e., when you save the method) because the return token <code>^</code> must start a statement (i.e., it cannot be inlined inside a statement).</p>

<p>There are other cases where a missing dot will not prevent the code from compiling. Instead, an error will happen at runtime. Here is a (typical) example:</p>

<pre><code>1 to: 10 do: [:i | self somethingWith: i]     ""&lt;- missing dot here""
self somethingElse
</code></pre>

<p>the missing dot will generate the runtime error <code>self not understood by block</code>.</p>

<hr>

<p><em>5. There is a more expressive way of generating 0s and 1s at random</em></p>

<hr>

<p>The calculation <code>2 atRandom - 1</code> is ok. However, it forces the reader to mentally do the math. A better way to reveal your intention would have been</p>

<pre><code>#(0 1) atRandom
</code></pre>

<hr>

<p><em>6. When playing with random numbers don't forget to save the seed</em></p>

<hr>

<p>While it is ok to use <code>atRandom</code>, such a practice should only be used with ""toy"" code. If you are developing a system or a library, the recommended practice is to save the seed somewhere before generating any random data. This will allow you to reproduce the generation of random quantities later on for the sake of debugging or confirmation. (Note however, that this will not suffice for making your program deterministically reproducible because unordered (e.g. hashed) collections could form differently in successive executions.)</p>
"," The issue with your code is that you are trying to assign a value to an element of the array using the put: at: syntax, but in the same statement you are also changing the index i in the loop. This is not allowed in Smalltalk, as the put: at: message requires a fixed receiver.

Instead, you should create a separate variable to store the random number, and then assign that variable to the corresponding index of the array inside the loop. Here's how you can modify your code:

```Smalltalk
GenList
 | lista |
  lista := Array new: 31.
  1 to: 30 do: [ :i | | randomNumber |
    randomNumber := 2 atRandom - 1.
    lista at: i put: randomNumber ].
  ^lista
```

In this version, we create a local variable `randomNumber` to hold the random number generated inside the block. This allows us to assign the value to the corresponding index of the array without changing the index itself. The `|` symbol at the beginning of the method declaration is used to create local variables named `lista` and an anonymous block variable named `i`. This is a common idiom in Smalltalk to declare multiple local variables at once.

With this modification, your code should now work as intended, and it will generate an array of 31 random numbers (either 0 or 1).",227,,,,,0.0,0.5481598393277772,0,[],[],155,1442,287,0,[]
GenAI,How to access class variables in Smalltalk,"<p>I am trying to access a class variable in one of my classes in Smalltalk. </p>

<p>I have two classes: Class1 and Class2.</p>

<p>Class1 has the following variables: year month day hour minute. 
Class2 has the following variables: start-time end-time.
In the initialize method for Class2 I have the following:</p>

<pre><code>start-time := Class1 new.
end-time := Class1 new.
</code></pre>

<p>Now I want to assign the year 2012 to start-time, how do I access the year variable in the Class1 object start-time? </p>
","<p>Since you are sending <code>new</code> message to the classes I will assume that you are interested in <em>instance variables</em>, and not <em>class variables</em> (shared variables) (see Pharo Object Model in <a href=""https://ci.inria.fr/pharo-contribution/job/UpdatedPharoByExample/lastSuccessfulBuild/artifact/book-result/PharoObjectModel/PharoObjectModel.html#sec:classVars"" rel=""nofollow"">Updated Pharo By Example</a> to understand the differences).</p>

<p>In Pharo all class/instance variables are private, thus the way to access them is to create accessors.</p>

<p>Add to your Class1 methods</p>

<pre><code>Class1&gt;&gt;year
    ^ year

Class1&gt;&gt;year: aYear
    year := aYear
</code></pre>

<p>And then you can send the message to the class with the appropriate value:</p>

<pre><code>Class2&gt;&gt;initialize
    startTime := Class1 new.
    startTime year: 2012.

    ""or by using a cascade""
    startTime := Class1 new
        year: 2012;
        yourself.
</code></pre>

<p>If for whatever reason you needed to access a variable without accessors, you can use metaprogramming:</p>

<pre><code>startTime instVarNamed: #year ""meta-getter""
startTime instVarNamed: #year put: 2012 ""meta-setter""
</code></pre>

<p>Finally, <code>'start-time'</code> is not a valid variable name.</p>
"," In Smalltalk, you cannot directly access the instance variables of one object from another object without sending a message. However, you can access the class variables (also known as class variables or class instance variables) of a class using the class itself.

First, you need to understand that the `new` message returns a new instance of the class, so `start-time := Class1 new` creates a new instance of Class1 and assigns it to the `start-time` instance variable of Class2. Similarly, `end-time := Class1 new` creates a new instance of Class1 and assigns it to the `end-time` instance variable of Class2.

To access a class variable, you need to use the `Class classVariableName:` message. Since you want to set the year variable of the start-time and end-time instances of Class1 to 2012, first, you need to get a reference to those instances and then set their year variable. Here's how you can do it:

1. Get a reference to the start-time and end-time instances:

```smalltalk
| startTime endTime |
startTime := start-time.
endTime := end-time.
```

2. Set the year variable of the start-time and end-time instances:

```smalltalk
startTime class: Class1 class name: #Year put: 2012.
endTime class: Class1 class name: #Year put: 2012.

% or
startTime class: Class1 class instVarAt: #year put: 2012.
endTime class: Class1 class instVarAt: #year put: 2012.
```

In this example,",209,,,,,0.14285714285714285,0.5988146366808255,1,"[""In Pharo , two instances of the same class can not access each other 's instance variables unless the class defines accessor methods .""]","['In Smalltalk , you can not directly access the instance variables of one object from another object without sending a message .']",176,1420,331,0,[]
GenAI,Pharo method with multiple arguments,"<p>I am creating a Pharo Class method that takes 3 arguments. I am using the following code and it gives me the error ""Variable or expression expected..""</p>

<pre><code>    MethodName: arg1:argValue1 arg2:argValue2
    ^ self var1: argValue1 var2: self var3: argValue2
</code></pre>

<p>What would be the correct method declaration syntax? Later on, I intend on calling this method like below :</p>

<pre><code>    ClassName var1: argValue1 var2: self var3: argValue2
</code></pre>
","<p>The bit that you have to understand when it comes to naming methods in Smalltalk is that the method can be split into multiple parts, delimited by colons (<code>:</code>), and that the arguments are inserted after each of those colons. Semantically, that makes a lot of sense, and allows you to use good naming practices so that your code reads almost like an English sentence (which is why the language was named <em>Smalltalk</em>).</p>

<p>So for a method that, in Java or a similar ""curly bracket language"", might look something like this:</p>

<pre><code>registerUser(String emailAddress, String password, boolean isAdmin) {...}
</code></pre>

<p>you would split up the method name in the declaration to fit the arguments, like this:</p>

<pre><code>registerUserWithEmail: anEmailAddress password: aPassword isAdmin: aBoolean
</code></pre>

<p>making the <em>method name</em> (often prefixed with <code>#</code> in Smalltalk because it is registered as a ""symbol"" in a global dictionary):</p>

<pre><code>#registerUserWithEmail:password:isAdmin:
</code></pre>

<p>That whole thing is the method name, and when calling it, you'd insert the appropriate arguments after the colons (let's assume this method is defined in the class <code>UserRegistry</code>):</p>

<pre><code>UserRegistry
    registerUserWithEmail: 'joe@bloggs.com'
    password: 'topSecret'
    isAdmin: true
</code></pre>

<p>Of course you can leave all that on one line, depending on its length and your readability preferences.</p>

<p>Getting back to your case, you had this:</p>

<pre><code>MethodName: arg1:argValue1 arg2:argValue2
</code></pre>

<p>The problem to which your compiler is trying to alert you when it says ""Variable or expression expected"" is that there's nothing between <code>MethodName:</code> and <code>arg1:</code>. I think you may have assumed that <code>MethodName:</code> wasn't part of the <em>method name</em> but part of the definition.</p>

<p>Some notes:</p>

<ul>
<li>by convention, method names use lowerCamelCase</li>
<li><code>#methodName:arg1:arg2:</code> wouldn't make a very good method name in Smalltalk, because the name should describe what it does and, when arguments come into play, what arguments are expected; the same goes for <code>#var1:var2:var3:</code></li>
<li>if you're going to be calling this method by sending a message to <code>ClassName</code>, then that method needs to be defined on the class side of <code>ClassName</code>, not on the instance side</li>
<li>think about what you're calling/passing in your example - unless you're doing something complicated with a hierarchy of objects, there may not be much point in sending a message to <code>self</code> with one of the arguments being <code>self</code> as well; ask yourself whether you can simplify something there (hard to be more concrete without knowing what you're trying to do)</li>
</ul>
"," In Pharo Smalltalk, a method declaration with multiple arguments should be declared using a comma-separated list within the square brackets ([]) following the method name and a colon (:) before each argument name. Here's the corrected method declaration syntax for your case:

```smalltalk
MethodName: [arg1: argValue1, arg2: argValue2]
    ^ self var1: argValue1 var2: argValue2
```

With this syntax, your method should work as intended. When you call the method, you should use the same order and number of arguments as declared:

```smalltalk
ClassName >> methodName: argValue1 argValue2
    | instance |
    instance := self new.
    instance var1: argValue1 var2: argValue2.
    ^ instance

-- Or --

ClassName var1: argValue1 var2: self argValue2
```

So, if you want to call your method with the given example, you can use:

```smalltalk
ClassName new methodName: argValue1 argValue2
```",136,,,,,0.0,0.5746602009411735,0,[],[],175,1414,218,0,[]
